text,file
Harika bir hikaye değil geçmiş deniz filmlerinde olduğu gibi kavrama eylemi de yok,4
Bu kadar kötü yetenekli bir insanın bu tür kötü niyetli ve kötü bir düşünceye katılabileceği gerçeğini hayretle kafanı kaşıtan bir film,4
nicks slacker'ların sadece bir başka genç film olarak görülmesini reddediyor bu da sık sık gıcırdayan komedinin hayranlarına pandering için affedilebileceği anlamına geliyor,4
Film hakkında hiçbir şey - elizabeth hurley'in göğüsleri istisna hariç - otantik,4
Klişe ve öfkenin ortasında kafes bir sıradan gerçekçiliği yönetir   blethyn tarafından rutin olarak dinamizedir,4
çoğunlukla shafer ve yardımcı yazar gregory hinton güçlü fikirli bakış açısı ya da mizah duygusundan yoksundur,4
hiçbir kliş ces vahşi denilen çete savaşının perfervid tedavisinden kaçamaz,4
eddie murphy ve owen wilson casuslukta sevimli bir ortaklığa sahipler ancak çevrelerindeki film cazibesinin iyi bir yük yapmaması için neredeyse hiçbir şey olmadığı neredeyse hiç bir şey değildir,4
kesinlikle ifadenin en kötü anlamında bir 'adam filmi',4
Daha fazla yaşamı isteyen bir perakende satış memuru hakkındaki hikayelerinde iyi bir malzeme var ancak film çoğu zaman tekerleklerini tanıdık durumlarla ve tekrarlayan sahnelerle çeviriyor,4
İnsanların iki saat boyunca oturup oturup özellikle böyle bir karakteri izlediklerinde özellikle de anka kuşu gibi düz ve etkileyici bir şekilde işlendiklerinde çok şey sormak çok şey,4
Sezonluk bir tatil çocuk filmi hakkında bir şeyler balık var   en inandırıcı duygusal çekişme anını Noel Baba'nın yetişkinlere hediye verdiği bir sahneden alır,4
Bizi yakalamaya çalışan bir hikaye bıraktık sadece yanlış anlara gitmeye devam etmek için,4
Bu tür biyografik melodramlar gibi gerçek hikayelerin dağınıklığına bağlılıktan kaynaklanan gariplikten muzdariptir,4
Bu film hakkında hiçbir şeyden yararlanma yok,4
Filmin [an] anları vardır fakat bunlar az ve çok uzaktır,4
kasvetli bir hoşgörü,4
Tanrı hakkında en çok neyin sinirlendiğine karar vermeye çalışıyordum   Ben değilim ve sonra umursamadığımı fark ettim,4
kötü yazı ile ve muhtemelen aynı zamanda genç kadınlarda ilk tam fışkırma testosteronunun boğazındaki filmi amaçlayan kapsamlı bir post-prodüksiyon yeniden işleyişiyle raydan çıkmıştı,4
siyasi cesaret için yüksek puanlar hak ediyor ancak sanatsal değerlerini zar zor alıyor,4
   sadece dişlileri duygusal olarak değiştirdiğinde hayatta olur,4
brosnan'ın en iyi non-bondish performansı filmin manipülatif duygusallığını ve can sıkıcı stereotipleri aşmak için başarısız olur,4
son derece çılgın ritimlerine katlanmak isteyenler tarafından en çok takdir edilecek olan bir film mutluluk beklemek dramatik bir etki yaratmadan nihayetinde düşünceli olur,4
Bana göre marjinal zekanın erkekleri tarafından yürütülen zalim bir aldatmaca gibi kadınlarla ilgili gerici fikirler ve tam bir empati eksikliği,4
tsai aynı karık çok sık kez çiftçilik olabilir,4
gösterişli araçlar ve sema dövüş dizileri harika görünebilir ancak dengeyi tutan kusurlu destek yapısından rahatsız olmazlar,4
Zikzak daha az yoğun olarak çizilirse daha zengin ve daha gözlemci olabilirdi,4
[a] hayal kırıklığı kırma,4
Böyle soğuk bir film nasıl sıcaklık ve özlem ifade edebilir? gerçekte bir porno filminin tüm kalbidir (ama aklı şehvetin hiçbiri),4
Nicks ve Steinberg saf yaratıcılığı için kendi yaratımlarıyla uyuşuyor - bu da eski kolej denemesini sağlıyor,4
bölüm ii - klonların saldırısı meyve suyu ve zevkten yoksun bir teknolojik egzersizdir,4
Bütün bunlarla problem: Bu gerçekten komik değil,4
[denis '] çıplak kemikleri anlatımı 70'li yıllara ait bir sömürü resminin bitmiş ürüne göre daha yakından benzediğini gösteriyor,4
Tüm tematik ve üslup harita üzerinde dolaşır ve kendi başına bir kıvılcım bulmak için başarısız olurken linç Jeunet ve von trier ağırca ödünç,4
Bu az gelişmiş ama abartılmış filmi incelemek bazı freudian kukla tarafından humdrum yaşamına getirilen bir terapi seansının transkriptini izlemek gibidir,4
Bunun gibi genel tomfoolery bir tat meselesidir,4
Projenin ardındaki mantra 'sadece bir çocuk' filmi gibi görünüyor 'translation:' çok fazla denemeye gerek yok ',4
Filmlerin tüm yıllarında az sayıda film bu tuhaf açıklanamaz ve tatsız olmuştur,4
Ebedi ne hakkında olduğunu anlamak için gerçekten uzun yavaş ve kasvetli bir zaman alır işte burada: ekşi ölümsüzlerin bir ailesi hakkında,4
onlarca yıl boyunca izlediğimiz hafif kadın güçlendirme resminin esasen garip bir versiyonu,4
yazarın adanmışları muhtemelen onu büyüleyici bulacaklar; diğerleri onu şaşırtabilir,4
yazar-yönetmen walter tepe ve yazar-yazar David Giler bariz klişelerden karakterleri yaratmaya çalışırlar ama onları kum torbası olarak kullanırlar,4
Burada dikkat edilmesi gereken bir bilim kanunu var: üreticilerin dikkat etmesi gereken bir şey: vasat filmleri hareket hızlanır çekilmez sürüklenmeye başlar; Patlamalar başladığında parçalara düşer,4
Tam bir çılgın atış,4
yemyeşil ve güzelce fotoğraflandı (birisi birileri bir kahve sehpası yapabilirdi) ama nihayetinde bu insanların neden önemli olduğunu merak ederek tiyatrodan ayrılacaksınız,4
Maalesef bir saatlik fotoğrafın başlığını yaşıyor büyük ölçüde williams'a teşekkürler tüm ilginç gelişmeler 60 dakika içinde işlenir - gerisi sadece bir çok pozlanmış film israfıdır,4
Soğuk steril ve herhangi bir renk veya sıcaklık eksik,4
Film anakronistik hızlı düzenlemeler tarafından geri alınmakta ve olayları izleyen modern bir tiyatro seyircisinin dikkat çekicidir,4
Biri hareketleri geçiyor gibi görünüyor,4
"Patlamalar ölüm ve casuslar hakkında bir film için ""balistik: ecks vs sever"" bir çocuk filmi kadar güvenli görünüyor iyi bazılarında geyik bile ölür",4
wallace zaman zaman mesajıyla biraz ağırlaşır ve zevkimize göre şiirleri çok fazla ballatan görsel bir yeteneğe sahiptir,4
Impostor oldukça güçlü bir oyuncuya rağmen şablonunda pek bir şey yapmıyor,4
kendisini karanlık ve ilginç bir komedinin kılığında sarmaktadır ama onun düşündüğü kadar tuhaf değildir ve komedisi genellikle kötü ruhludur,4
dalgalı 'yaşam tarzı hakkında aşırı belgesel ',4
Biri bu iddia edilen psikolojik gerilimin amacına hatta bir arsaya hatta bir arsaya doğru yol alır,4
yönetmenin talep ettiği şey gerçekten büyüdüğümüz zaman bilindik herzog tropeslerini berbat ve geleneksel bir tarih kurgusunun hizmetine sokan bir film,4
Bu bir fanboy 'ne olursa? 'büyük ekranda hayata getirildi,4
Hikaye kendisi aslında oldukça vapid,4
Bu izlemek için cehennem uyuşmuş bir deneyim ve zaten 90'ların ortalarında dahmer heydayı zaten medyada tartışılmamış herhangi bir anlayış sunmuyor,4
görünüm veya kiralama başına ödeme beklemeli ama berberi elden çıkarmayın,4
Birkaç zingers bir yana yazı kayıtsız ve Jordan brady'nin yönü prosaic,4
her sahne barizlerin altını çizer ve duygu üstte yer alır,4
Eğer senaryo yazarları karmaşık bir hikayeyi anlamaları için izleyicilere güvenmişlerse ve filmin öngörülebilir dengesini bıraktılarsa iyi olurdu O zaman nadia'nın doğum günü o kadar da kötü bir gün olmasa bile,4
Bir görsel harikasından bir sonraki aceleyle boş yere sizi sarstıran ürkütücü biçimde iyi yapılmış neşeli aşırı resimlerden biri,4
nair gevşek ve zayıf bir yapıya sahip filmin tutarsızlık ve artıklık tuzaklarına rehberlik etmesi için gerekli öz-kontrollere sahip değildir,4
Mevcut genç film ilgisini bedensel işlevlerle coşkuyla sürdüren walt becker'in filmi demografik açıdan uygun tüm komik düğmeleri iter,4
Graffiti köprüsünden beri en komik Amerikan komedi,4
Her iki kahramanın da ayırt edici bir durumu yoktur çünkü her ikisi de çocuksu kısırlık ve bir avuç tuhaflık tarafından tanımlanan sadece aklama bağlarıdır,4
olası arjantinli bir amerikan güzelliği olarak başlayan şey keskin çiçeklerle yığılmış bir oda gibi,4
Projenin yapımcıları ölümcül cazibeyi bir lise ortamına aldırış etmelerinden ötürü yarı-korkunç bir şey bile eklemeyi unutmuşlardı,4
eski moda senaryo yazımında ms shreve'nin romanı birinci sınıf bir oyuncu kadrosunun çabalarına rağmen 'yalamak' için çok zor bir metin olduğunu kanıtladı,4
solondz kendi şakasında gülüp giden tek kişi olabilir,4
dikiş kötü huylu çirkin ve yıkıcı küçüktür * * * * Burada şirin bir faktör yok… çirkin olduğumu değil; Sorun onun karaktersiz sevimli ya da başka türlü olmaması,4
derinlerde durumumun sert gerçekliğini anladım: tiyatroyu daha düşük bir i ile bırakacağım q Girdiğimden daha fazla,4
neredeyse uzun metrajlı bir filmi doldurmak için sınırlarının ötesine geçen gerçekten eğlenceli bir onbeş dakikalık bir kısa film,4
Filmin korkutucu bir şekilde web sitesi feardotcom kullandığı gerçeğini bir kenara bırakır com ya da kötü stephen rea uygun olmayan hammy performans film bakmak veya anlamak neredeyse imkansız olduğu gerçeğini küçümseyen eklenir,4
Bu kötü ama kesinlikle eğlence olarak değil,4
100 dakikalık çalışma süresi boyunca bir filmin gerçekleşmesi için boş yere bekleyeceksiniz,4
Hem bir amacı hem de güçlü bir nabzı olmayan bir çalışma,4
Daha hızlı tempolu aile fiske Üst gençler alaycı olabilirler Daha küçük numaralı çocukluktan keyif alacaksınız,4
Bu film bir 'a' listesi ve bazı güçlü destekleyici oyunculara sahip olsa da masal - merkezi figürü vivi gibi - sadece sevmek biraz zor,4
Çok fazla yanlış dönüşe sahip bir yol gezisi draması,4
Çoğu balık hikayesi biraz tuhaftır ancak bu nehirde geri atılması gereken bir şeydir,4
Schwentke hikayeyi uydurmak için malzemeyi şekillendirmek yerine beklenen bir kitle demografisine yönelik bir brüt-out kotasını yerine getiriyormuş gibi her şeyden önce her şeyden önce nedensizdir,4
“Bütün erkekleri savaş için suçluyorum” (müdürün kızı) babasına söyler Film bu duygu kadar derin,4
Bu uygun komik ama asla gerçekten çıkarmıyor,4
Kötü şarkıcı-aktörlerin bazılarını gördüm ama lil bow wow pastayı alır,4
Bu resmin yarısına kadar bundan nefret etmeye başladım ve elbette onun için suçlu hissediyorum    sonra mucizeler mucizesi film bir flip-flop yapar,4
Tüm komplikasyonlar için hepsi şaşırtıcı bir şekilde tahmin edilebilir,4
48 saatten beri 20 yıl geçti eddie murphy bir film yıldızı yaptı ve adam bir gün yaşamadı ama gösterişli bilge-kraker hisse senedi sahibi eminim yaşlanıyor,4
Eğer vahşi olan şeyler bir çentik kadar düzeltilmiş olsaydı bir kamp macerası haline gelirdi o kadar kötü olan filmlerden biri iyi olmaya başlar ama değildi,4
eylem hakkında bir film için nihai x hiç hype bir barajda bogging en gabbiest dev ekran film,4
Hareket edemeyen bir çocuk düşük bir orana sahip annie sadece Ürdün'ün yankıları ve eski okuldaki şeyleri berbat eden tuhaf bir oyuncu,4
Bu 1970'lerin animasyonu olmayabilir ancak bununla ilgili her şey cumartesi sabah karikatürlerinden bir geri hikaye kötü yazı ve aynı eski sersemlikten direk,4
resim tümüyle asidik bir erkeğe mi yoksa intermezzo suşunda yemyeşil yumuşak bir melodrama mı olacağı konusunda kararsız görünüyor,4
plod eğilimindedir,4
Yaklaşık 21/2 saat film çok hoşgörülü,4
bakma ama yorucu sıkıcı ve turgid muhteşem   merakla daralmış bir destan,4
Sonunda simpsonlardan daha çok bir karikatür gibi görünüyor,4
Daha sıkı bir editoryal süreç ve daha sıkı bir yönelimle bu malzeme işe yarayabilir özellikle de başrollerdeki aktrisler yetkin olmaktan öte fakat kişisel hızın nötr olarak rölantide olduğu görülmektedir,4
gerçekten fazla bir şey eklemiyor,4
tarih ya da biyografi kanalı için daha uygundur ancak filmin tonunu tartışmak yoktur - ağzınızda kötü bir tat bırakır ve aklınıza sorular sormaktadır,4
overinflated mitolojisine aşık olan bir eğlence gerçek karakterleri ve zorlayıcı araziler için film izleyicilerinin ihtiyaçlarını artık kabul etmiyor,4
diğer filmlerden en sıradan ve en bariz şekilde ödünç alır,5
Şaşırtıcı bir şekilde garip performansların ve yönlerin ağır dozlarına rağmen mülayim,5
soğuk uzak duygusal olarak uzak bir parça   o kadar donuk ki onun sloganı şöyle olmalı: 'uzayda kimse sizi horladığını duyamaz ',5
karakterler tek boyutlu görünüyor ve film yüzeysel ve muhtemelen öncelikle hedef kitleye ilgi olacaktır,5
sorvino prensesin kendini beğenmiş ve çirkin görünmesine neden olur ve film fakir mokratlar ve leontin tomurcuklanan amurları hakkında notları şiirsel olarak karşılaştırdığında gerçekten canlanır,5
araba sürmek gibi Özel bir şey farketmeden hemen yanınıza gidebilir amaçlanan ve başka birkaç komik dönüş için saklayabilirsiniz,5
Her şey - uçak gemisinde bile hayat - duygusallaştırılır,5
Bu 'aşırı nesil için james bond' olurdu 'pic büyük aptal bir aksiyon filmi stres 'aptal ',5
Filmin genel erdemleri vardır ve pek çok ilgili yeteneğe rağmen rakamlar tarafından yapılmış gibi görünmektedir,5
nesneniz gerçeklik karşısında yanılsama olduğunda gerçeklik en azından pasif görünebilir mi?,5
Her açıdan korkunç bir film ve izlemek için acı verici,5
Bu görünüşte orijinal bir fikir (ya da rol ya da düzenleme ya da puan ya da herhangi bir şey) ile nezaketsiz bir ürkütücüdür ve yargılamanın tamamı 'neden? ',5
sesin kapatılmamasıyla birlikte video oynatılmamış video için daha iyi bir fan filmi,5
çok çirkin bir şekilde ilginç ve kendi stili ile çekilir,5
Bu hafif gelişmekte olan / masalsı hikayenin özünde hiçbir şey yok,5
Film boyunca güldüğüm kadarıyla filmin bir savunma savunmasını eğlence hatta performans sanatı olarak takdim etmeme rağmen film bu erkeklerin acımasızlığa dayanma gücüne hayret etmenize izin vermez,5
[teen komedi] tarzını kötü bir isim veren basmakalıp egzersizlerin türü,5
açıkça alt par   Bir izleyiciyi sıkıntıya boğmak omurgalarına herhangi bir titreme göndermekten daha muhtemeldir,5
televizyonun dawson deresinin baştan aşağı bir bölümünün kötü bir karışımı ve aşk hikayesinin geri dönüştürülmüş ve aşağılık bir versiyonu gibi oynar,5
Kolunuzun altında bir kaykay ile filme gelmediğiniz sürece partiye davet edilmediğini hissedeceksiniz,5
Bu film için döküm çağrısı çıktığında 'oyunculuk hırsıyla herkesi aramalı ancak gurur veya utanç duygusu duymamış olmalı ',5
Olması gerektiği kadar garip değil,5
"biberiye'nin bebeği gibi sahnelenen ""evde yalnız"" bir film ama bu filmlerden biri kadar iyi tasarlanmamıştır",5
[siegel] ve ortak yazarlar lisa bazadona ve grace woodard frankie'yi çevreleyen karakterleri yaratma konusunda çok fazla güvenirdi,5
Hiçbir film tek kadın nüfustan daha aşağılayıcı olamazdı,5
hey arnold! Bazı görsel zekâ vardır   ama başka yerlerde biraz hayal gücü,5
Hareketleri geçiyorlar ama zip gitti,5
halsiz bir tempo ve gerçek anlatıların yokluğu bu genç kadınların ruhları içinde yaşamın verdiği her şeyden ötürü film,5
düşük bütçeli bir ilişki ilüpole dijital videoda çekildi ve görüntüler genellikle dikkat dağıtıcı ve bulanık görünüyor daha sonra daha iyi bir filmde farketmemiş olabilirsiniz,5
Böyle sarhoş aşk gibi orijinal romantik komediler takdir yapar bu gibi akılsız önemsiz şey,5
"film bir yıl geçtikçe gerçeği bizim TV takıntımıza dokunmak için geçiyor ve hatta ""webcast"" in yeniliklerini sömürmek için daha da heyecanlı",5
